Serie,Modelo,Ingreso,Estado_normalizado,num_reparaciones_6m,num_reparaciones_12m,dias_desde_ultima_reparacion,edad_dias,fallo_30d
7408169,CVB45.BC,2022-12-23,POD Reparado,0,0,631.0,631,0
7408170,CVB45.BC,2023-07-03,Reparado,0,0,0.0,0,0
7408170,CVB45.BC,2025-11-13,Reparado / Garantía Lab,0,0,864.0,864,0
7408171,CVB45.BC,2021-12-09,Reparado,0,0,0.0,0,0
7408171,CVB45.BC,2024-05-18,Reparado / Garantía Lab,0,0,891.0,891,0
7408171,CVB45.BC,2024-08-28,Reparado / Garantía Lab,1,1,102.0,993,1
7408171,CVB45.BC,2024-08-30,Reparado / Garantía Lab,2,2,2.0,995,0
7408172,CVB45.BC,2021-01-06,Reparado,0,0,0.0,0,0
7408172,CVB45.BC,2021-03-27,Reparado / Garantía Lab,1,1,80.0,80,0
7408172,CVB45.BC,2024-08-13,Reparado / Garantía Lab,0,0,1235.0,1315,0
7408173,CVB45.BC,2021-10-19,Reparado,0,0,0.0,0,0
7408173,CVB45.BC,2021-12-16,Reparado / Garantía Lab,1,1,58.0,58,1
7408173,CVB45.BC,2021-12-22,Reparado / Garantía Lab,2,2,6.0,64,1
7408173,CVB45.BC,2021-12-27,Reparado / Garantía Lab,3,3,5.0,69,0
7408173,CVB45.BC,2023-12-07,Reparado / Garantía Lab,0,0,710.0,779,0
7408175,CVB45.BC,2020-12-15,Reparado,0,0,0.0,0,0
7408175,CVB45.BC,2021-02-22,POD,1,1,69.0,69,0
7408175,CVB45.BC,2021-02-22,POD Reparado,1,1,69.0,69,0
7408176,CVB45.BC,2021-06-11,Reparado,0,0,0.0,0,0
7408176,CVB45.BC,2023-01-31,Reparado / Garantía Lab,0,0,599.0,599,0
7408178,CVB45.BC,2020-12-14,Reparado,0,0,0.0,0,0
7408178,CVB45.BC,2021-07-21,Reparado / Garantía Lab,0,1,219.0,219,0
7408179,CVB45.BC,2022-07-18,Reparado,0,0,0.0,0,0
7408180,CVB45.BC,2020-12-01,Reparado,0,0,0.0,0,1
7408180,CVB45.BC,2020-12-14,Reparado / Garantía Lab,1,1,13.0,13,0
7408181,CVB45.BC,2021-09-16,Reparado,0,0,0.0,0,0
7408181,CVB45.BC,2021-11-24,Reparado / Garantía Lab,1,1,69.0,69,1
7408181,CVB45.BC,2021-12-02,Reparado / Garantía Lab,2,2,8.0,77,0
7408181,CVB45.BC,2023-09-08,Reparado / Garantía Lab,0,0,645.0,722,0
7408182,CVB45.BC,2021-06-15,Reparado,0,0,0.0,0,0
7408182,CVB45.BC,2022-06-08,Reparado / Garantía Lab,0,1,358.0,358,0
7408183,CVB45.BC,2022-09-30,Reparado,0,0,0.0,0,0
7408183,CVB45.BC,2025-03-13,Reparado / Garantía Lab,0,0,895.0,895,0
7408183,CVB45.BC,2025-10-20,Reparado / Garantía Lab,0,1,221.0,1116,0
7408184,CVB45.BC,2023-09-13,Reparado,0,0,0.0,0,0
7408185,CVB45.BC,2021-02-11,Reparado,0,0,0.0,0,0
7408186,CVB45.BC,2021-02-09,Reparado,0,0,0.0,0,0
7408187,CVB45.BC,2022-12-08,Reparado,0,0,0.0,0,0
7408187,CVB45.BC,2024-12-09,Reparado / Garantía Lab,0,0,732.0,732,0
7408187,CVB45.BC,2025-08-22,Reparado / Garantía Lab,0,1,256.0,988,0
7408188,CVB45.BC,2021-11-10,Reparado,0,0,0.0,0,0
7408189,CVB45.BC,2021-02-04,Reparado,0,0,0.0,0,0
7408189,CVB45.BC,2023-10-30,Reparado / Garantía Lab,0,0,998.0,998,0
7408190,CVB45.BC,2021-02-25,Reparado,0,0,0.0,0,0
7408190,CVB45.BC,2021-07-15,Reparado / Garantía Lab,1,1,140.0,140,0
7408190,CVB45.BC,2022-08-09,Reparado / Garantía Lab,0,0,390.0,530,0
7408190,CVB45.BC,2024-03-27,Reparado / Garantía Lab,0,0,596.0,1126,0
7408190,CVB45.BC,2024-05-17,Reparado / Garantía Lab,1,1,51.0,1177,0
7408190,CVB45.BC,2024-10-08,Reparado / Garantía Lab,1,2,144.0,1321,1
7408190,CVB45.BC,2024-10-23,Reparado / Garantía Lab,2,3,15.0,1336,0
7408191,CVB45.BC,2024-07-18,Reparado,0,0,0.0,0,0
7408191,CVB45.BC,2025-10-15,Reparado / Garantía Lab,0,0,454.0,454,0
7408192,CVB45.BC,2022-12-03,Reparado,0,0,0.0,0,1
7408192,CVB45.BC,2022-12-12,Reparado / Garantía Lab,1,1,9.0,9,0
7408193,CVB45.BC,2021-07-20,Reparado,0,0,0.0,0,0
7408194,CVB45.BC,2021-04-06,Reparado,0,0,0.0,0,0
7408194,CVB45.BC,2025-10-20,Reparado / Garantía Lab,0,0,1658.0,1658,0
7408195,CVB45.BC,2023-09-22,Reparado,0,0,0.0,0,0
7408195,CVB45.BC,2025-07-15,Reparado / Garantía Lab,0,0,662.0,662,0
7408195,CVB45.BC,2025-11-06,Reparado / Garantía Lab,1,1,114.0,776,0
7408196,CVB45.BC,2022-07-07,POD Reparado,0,0,0.0,0,0
7408196,CVB45.BC,2022-11-08,Reparado / Garantía Lab,1,1,124.0,124,0
7408197,CVB45.BC,2021-05-24,Reparado,0,0,0.0,0,0
7408197,CVB45.BC,2023-11-11,Reparado / Garantía Lab,0,0,901.0,901,0
7408198,CVB45.BC,2024-07-28,Reparado,0,0,0.0,0,0
7408199,CVB45.BC,2022-12-29,Reparado,0,0,0.0,0,0
7408200,CVB45.BC,2021-05-05,Reparado,0,0,0.0,0,0
7408200,CVB45.BC,2024-11-13,Reparado / Garantía Lab,0,0,1288.0,1288,0
7408201,CVB45.BC,2023-01-12,Reparado,0,0,0.0,0,0
7408201,CVB45.BC,2024-03-07,Reparado / Garantía Lab,0,0,420.0,420,0
7408201,CVB45.BC,2024-09-11,Reparado / Garantía Lab,0,1,188.0,608,0
7408202,CVB45.BC,2021-04-05,Reparado,0,0,0.0,0,0
7408202,CVB45.BC,2025-10-27,Reparado / Garantía Lab,0,0,1666.0,1666,0
7408203,CVB45.BC,2021-06-26,Reparado,0,0,0.0,0,0
7408203,CVB45.BC,2024-03-09,Reparado / Garantía Lab,0,0,987.0,987,0
7408203,CVB45.BC,2025-06-30,Reparado / Garantía Lab,0,0,478.0,1465,0
7408203,CVB45.BC,2025-08-21,Reparado / Garantía Lab,1,1,52.0,1517,0
7408204,CVB45.BC,2021-03-31,Reparado,0,0,0.0,0,0
7408205,CVB45.BC,2025-07-04,Reparado,0,0,0.0,0,0
7408206,CVB45.BC,2020-11-23,Reparado / Garantía Lab,0,0,0.0,0,0
7408206,CVB45.BC,2021-01-12,Reparado / Garantía Lab,1,1,50.0,50,0
7408206,CVB45.BC,2021-04-05,Reparado / Garantía Lab,2,2,83.0,133,0
7408207,CVB45.BC,2021-02-17,Reparado,0,0,0.0,0,1
7408207,CVB45.BC,2021-02-18,Reparado,1,1,1.0,1,0
7408207,CVB45.BC,2022-05-28,Reparado / Garantía Lab,0,0,464.0,465,0
7408207,CVB45.BC,2025-09-05,Reparado / Garantía Lab,0,0,1196.0,1661,0
7408208,CVB45.BC,2021-12-15,Reparado,0,0,0.0,0,1
7408208,CVB45.BC,2021-12-24,Reparado / Garantía Lab,1,1,9.0,9,0
7408208,CVB45.BC,2024-08-14,Reparado / Garantía Lab,0,0,964.0,973,0
7408209,CVB45.BC,2023-10-11,Reparado,0,0,0.0,0,0
7408210,CVB45.BC,2023-10-31,Reparado,0,0,0.0,0,0
7408211,CVB45.BC,2024-11-15,POD Reparado,0,0,0.0,0,1
7408211,CVB45.BC,2024-11-20,Reparado / Garantía Lab,1,1,5.0,5,0
7408212,CVB45.BC,2022-02-06,Reparado,0,0,0.0,0,0
7408212,CVB45.BC,2023-07-19,Reparado / Garantía Lab,0,0,528.0,528,0
7408213,CVB45.BC,2020-03-12,Reparado,0,0,0.0,0,0
7408213,CVB45.BC,2020-12-14,Reparado / Garantía Lab,0,1,277.0,277,0
7408214,CVB45.BC,2025-08-14,Reparado,0,0,0.0,0,0
7408215,CVB45.BC,2021-03-22,Reparado,0,0,0.0,0,0
7408215,CVB45.BC,2023-08-30,Reparado / Garantía Lab,0,0,891.0,891,0
7408216,CVB45.BC,2021-02-15,POD,0,0,0.0,0,0
7408216,CVB45.BC,2021-02-15,POD Reparado,0,0,0.0,0,0
7408216,CVB45.BC,2021-09-13,Reparado / Garantía Lab,0,2,210.0,210,0
7408216,CVB45.BC,2025-10-27,Reparado / Garantía Lab,0,0,1505.0,1715,0
7408217,CVB45.BC,2021-05-20,Reparado,0,0,0.0,0,0
7408217,CVB45.BC,2022-04-22,Reparado / Garantía Lab,0,1,337.0,337,0
7408218,CVB45.BC,2025-11-13,Reparado / Garantía Lab,0,0,0.0,0,1
7408218,CVB45.BC,2025-11-19,Reparado / Garantía Lab,1,1,6.0,6,0
7408219,CVB45.BC,2021-04-29,Reparado / Garantía Lab,0,0,0.0,0,0
7408219,CVB45.BC,2022-04-14,Reparado / Garantía Lab,0,1,350.0,350,0
7408219,CVB45.BC,2024-08-19,Reparado / Garantía Lab,0,0,858.0,1208,0
7408219,CVB45.BC,2025-11-26,Reparado / Garantía Lab,0,0,464.0,1672,0
7408221,CVB45.BC,2023-10-12,Reparado,0,0,0.0,0,0
7408222,CVB45.BC,2021-03-23,Reparado,0,0,0.0,0,0
7408223,CVB45.BC,2021-02-15,Reparado,0,0,0.0,0,0
7408224,CVB45.BC,2024-08-12,Reparado,0,0,0.0,0,0
7408224,CVB45.BC,2025-04-24,Reparado / Garantía Lab,0,1,255.0,255,0
7408225,CVB45.BC,2023-07-11,Reparado,0,0,0.0,0,0
7408226,CVB45.BC,2020-11-20,Reparado,0,0,0.0,0,0
7408226,CVB45.BC,2021-06-16,Reparado,0,1,208.0,208,0
7408226,CVB45.BC,2024-11-13,Reparado / Garantía Lab,0,0,1246.0,1454,1
7408226,CVB45.BC,2024-11-18,Reparado / Garantía Lab,1,1,5.0,1459,0
7408226,CVB45.BC,2025-11-25,Reparado / Garantía Lab,0,0,372.0,1831,1
7408226,CVB45.BC,2025-11-27,Reparado / Garantía Lab,1,1,2.0,1833,0
7408228,CVB45.BC,2020-12-18,Reparado / Garantía Lab,0,0,0.0,0,1
7408228,CVB45.BC,2021-01-12,Reparado / Garantía Lab,1,1,25.0,25,0
7408228,CVB45.BC,2021-05-09,Reparado,2,2,117.0,142,0
7408229,CVB45.BC,2020-12-04,Reparado,0,0,0.0,0,1
7408229,CVB45.BC,2020-12-11,Reparado,1,1,7.0,7,0
7408229,CVB45.BC,2023-01-11,Reparado / Garantía Lab,0,0,761.0,768,0
7408229,CVB45.BC,2023-08-18,Reparado / Garantía Lab,0,1,219.0,987,0
7408229,CVB45.BC,2024-03-19,POD Reparado,0,1,214.0,1201,0
7408229,CVB45.BC,2025-11-26,Reparado / Garantía Lab,0,0,617.0,1818,0
7408231,CVB45.BC,2021-01-13,Reparado,0,0,0.0,0,1
7408231,CVB45.BC,2021-01-28,Reparado / Garantía Lab,1,1,15.0,15,0
7408231,CVB45.BC,2021-03-25,Reparado / Garantía Lab,2,2,56.0,71,0
7408232,CVB45.BC,2021-01-28,Reparado,0,0,0.0,0,1
7408232,CVB45.BC,2021-02-08,Reparado / Garantía Lab,1,1,11.0,11,0
7408232,CVB45.BC,2024-06-27,Reparado / Garantía Lab,0,0,1235.0,1246,0
7408233,CVB45.BC,2022-06-22,Reparado,0,0,0.0,0,0
7408233,CVB45.BC,2025-04-09,Reparado / Garantía Lab,0,0,1022.0,1022,0
7408234,CVB45.BC,2023-08-30,Reparado,0,0,0.0,0,0
7408234,CVB45.BC,2024-06-27,Reparado / Garantía Lab,0,1,302.0,302,0
7408234,CVB45.BC,2024-08-14,Reparado / Garantía Lab,1,2,48.0,350,0
7408235,CVB45.BC,2021-03-01,Reparado,0,0,0.0,0,0
7408235,CVB45.BC,2022-02-16,Reparado / Garantía Lab,0,1,352.0,352,1
7408235,CVB45.BC,2022-02-22,Reparado / Garantía Lab,1,2,6.0,358,0
7408236,CVB45.BC,2021-11-22,Reparado,0,0,0.0,0,0
7408236,CVB45.BC,2022-03-10,Reparado / Garantía Lab,1,1,108.0,108,0
7408236,CVB45.BC,2025-08-19,Reparado / Garantía Lab,0,0,1258.0,1366,0
7408237,CVB45.BC,2021-08-04,Reparado,0,0,0.0,0,0
7408237,CVB45.BC,2024-11-19,Reparado / Garantía Lab,0,0,1203.0,1203,0
7408238,CVB45.BC,2025-06-10,Reparado,0,0,0.0,0,0
7408239,CVB45.BC,2020-11-19,Reparado,0,0,0.0,0,0
7408239,CVB45.BC,2020-12-25,Reparado / Garantía Lab,1,1,36.0,36,0
7408239,CVB45.BC,2025-09-11,Reparado / Garantía Lab,0,0,1721.0,1757,0
7408240,CVB45.BC,2023-07-06,Reparado,0,0,0.0,0,0
7408240,CVB45.BC,2025-09-16,Reparado / Garantía Lab,0,0,803.0,803,0
7408241,CVB45.BC,2021-07-05,Reparado,0,0,0.0,0,0
7408241,CVB45.BC,2023-09-08,Reparado / Garantía Lab,0,0,795.0,795,0
7408242,CVB45.BC,2020-11-17,Reparado,0,0,0.0,0,0
7408242,CVB45.BC,2021-10-12,Reparado / Garantía Lab,0,1,329.0,329,0
7408242,CVB45.BC,2024-02-19,Reparado / Garantía Lab,0,0,860.0,1189,0
7408243,CVB45.BC,2021-10-04,Reparado,0,0,0.0,0,0
7408243,CVB45.BC,2025-07-30,Reparado / Garantía Lab,0,0,1395.0,1395,0
7408243,CVB45.BC,2025-09-03,Reparado / Garantía Lab,1,1,35.0,1430,0
7408245,CVB45.BC,2025-12-05,Proceso,0,0,0.0,0,0
7408246,CVB45.BC,2021-10-01,Reparado,0,0,0.0,0,0
7408247,CVB45.BC,2022-07-08,Reparado,0,0,0.0,0,0
7408248,CVB45.BC,2021-04-14,Reparado,0,0,0.0,0,0
7408248,CVB45.BC,2021-11-05,Reparado / Garantía Lab,0,1,205.0,205,0
7408248,CVB45.BC,2021-12-16,Reparado / Garantía Lab,1,2,41.0,246,0
7408248,CVB45.BC,2025-11-03,POD Reparado,0,0,1418.0,1664,0
7408249,CVB45.BC,2023-08-31,Reparado,0,0,0.0,0,0
7408250,CVB45.BC,2024-09-17,Reparado,0,0,0.0,0,0
7408251,CVB45.BC,2021-02-16,Reparado,0,0,0.0,0,0
7408252,CVB45.BC,2023-10-25,Reparado,0,0,0.0,0,0
7408253,CVB45.BC,2022-03-22,Reparado,0,0,0.0,0,0
7408253,CVB45.BC,2024-10-08,POD Reparado,0,0,931.0,931,0
7408254,CVB45.BC,2021-12-15,Reparado,0,0,0.0,0,0
7408257,CVB45.BC,2020-12-03,Reparado,0,0,0.0,0,1
7408257,CVB45.BC,2020-12-14,Reparado,1,1,11.0,11,0
7408257,CVB45.BC,2021-04-20,Reparado,2,2,127.0,138,0
7408258,CVB45.BC,2023-12-15,Reparado,0,0,0.0,0,0
7408259,CVB45.BC,2022-10-22,Reparado,0,0,0.0,0,0
7408260,CVB45.BC,2021-06-16,Reparado,0,0,0.0,0,0
7408261,CVB45.BC,2023-12-22,Reparado,0,0,0.0,0,0
7408262,CVB45.BC,2021-06-14,Reparado,0,0,0.0,0,0
7408263,CVB45.BC,2025-06-03,Reparado / Garantía Lab,0,0,0.0,0,1
7408263,CVB45.BC,2025-06-06,Reparado / Garantía Lab,1,1,3.0,3,0
7408265,CVB45.BC,2025-09-05,Reparado,0,0,0.0,0,0
7408265,CVB45.BC,2025-10-20,Reparado / Garantía Lab,1,1,45.0,45,0
7408266,CVB45.BC,2022-11-19,Reparado,0,0,0.0,0,0
7408268,CVB45.BC,2022-10-30,Reparado,0,0,0.0,0,0
7408268,CVB45.BC,2025-08-08,Reparado / Garantía Lab,0,0,1013.0,1013,0
7408269,CVB45.BC,2025-08-22,Reparado,0,0,0.0,0,0
7408270,CVB45.BC,2021-05-28,Reparado / Garantía Lab,0,0,0.0,0,0
7408270,CVB45.BC,2021-09-21,Reparado,1,1,116.0,116,0
7408270,CVB45.BC,2022-01-20,Reparado / Garantía Lab,1,2,121.0,237,0
7408270,CVB45.BC,2024-08-12,POD Reparado,0,0,935.0,1172,0
7408272,CVB45.BC,2021-09-30,Reparado,0,0,0.0,0,0
7408272,CVB45.BC,2021-12-05,Reparado / Garantía Lab,1,1,66.0,66,1
7408272,CVB45.BC,2021-12-23,Reparado / Garantía Lab,2,2,18.0,84,0
7408272,CVB45.BC,2024-08-07,Reparado / Garantía Lab,0,0,958.0,1042,0
7408274,CVB45.BC,2020-12-21,Reparado,0,0,0.0,0,0
7408274,CVB45.BC,2022-11-08,Reparado / Garantía Lab,0,0,687.0,687,0
7408274,CVB45.BC,2023-08-29,Reparado / Garantía Lab,0,1,294.0,981,0
7408274,CVB45.BC,2025-10-22,Reparado / Garantía Lab,0,0,785.0,1766,0
7408275,CVB45.BC,2023-12-28,Reparado,0,0,0.0,0,0
7408275,CVB45.BC,2024-05-30,Reparado / Garantía Lab,1,1,154.0,154,0
7408277,CVB45.BC,2021-07-06,Reparado,0,0,0.0,0,0
7408277,CVB45.BC,2025-09-05,Reparado / Garantía Lab,0,0,1522.0,1522,0
7408278,CVB45.BC,2021-11-10,Reparado,0,0,0.0,0,0
7408279,CVB45.BC,2021-09-18,Reparado,0,0,0.0,0,0
7408279,CVB45.BC,2023-10-12,Reparado / Garantía Lab,0,0,754.0,754,0
7408279,CVB45.BC,2024-09-02,Reparado / Garantía Lab,0,1,326.0,1080,0
7408279,CVB45.BC,2025-03-17,Reparado / Garantía Lab,0,1,196.0,1276,0
7408280,CVB45.BC,2020-12-03,Reparado,0,0,0.0,0,0
7408280,CVB45.BC,2021-03-15,Reparado / Garantía Lab,1,1,102.0,102,0
7408280,CVB45.BC,2023-04-14,Reparado / Garantía Lab,0,0,760.0,862,0
7408281,CVB45.BC,2021-02-01,Reparado,0,0,0.0,0,0
7408281,CVB45.BC,2021-08-24,Reparado / Garantía Lab,0,1,204.0,204,0
7408283,CVB45.BC,2022-02-01,Reparado,0,0,0.0,0,0
7408284,CVB45.BC,2021-02-24,Reparado,0,0,0.0,0,0
7408285,CVB45.BC,2021-05-07,Reparado,0,0,0.0,0,0
7408286,CVB45.BC,2021-10-17,Reparado,0,0,0.0,0,0
7408286,CVB45.BC,2023-10-14,Reparado / Garantía Lab,0,0,727.0,727,0
7408287,CVB45.BC,2020-12-03,Reparado,0,0,0.0,0,0
7408287,CVB45.BC,2021-07-15,Reparado / Garantía Lab,0,1,224.0,224,0
7408288,CVB45.BC,2021-03-13,Reparado,0,0,0.0,0,1
7408288,CVB45.BC,2021-04-05,Reparado / Garantía Lab,1,1,23.0,23,0
7408288,CVB45.BC,2021-09-21,Reparado / Garantía Lab,1,2,169.0,192,0
7408289,CVB45.BC,2023-11-06,Reparado,0,0,0.0,0,0
7408290,CVB45.BC,2020-12-02,Reparado,0,0,0.0,0,0
7408290,CVB45.BC,2021-10-31,Reparado / Garantía Lab,0,1,333.0,333,0
7408291,CVB45.BC,2022-01-26,Reparado,0,0,0.0,0,0
7408291,CVB45.BC,2023-06-22,Reparado / Garantía Lab,0,0,512.0,512,0
7408291,CVB45.BC,2024-01-04,Reparado / Garantía Lab,0,1,196.0,708,0
7408291,CVB45.BC,2024-02-28,Reparado / Garantía Lab,1,2,55.0,763,0
7408291,CVB45.BC,2024-09-27,Reparado,0,2,212.0,975,0
7408293,CVB45.BC,2021-07-15,Reparado,0,0,0.0,0,0
7408293,CVB45.BC,2024-06-03,Reparado / Garantía Lab,0,0,1054.0,1054,0
7408294,CVB45.BC,2021-07-17,Reparado,0,0,0.0,0,0
7408294,CVB45.BC,2025-04-25,Reparado / Garantía Lab,0,0,1378.0,1378,0
7408294,CVB45.BC,2025-05-30,Reparado / Garantía Lab,1,1,35.0,1413,1
7408294,CVB45.BC,2025-06-25,POD Reparado,2,2,26.0,1439,0
7408295,CVB45.BC,2023-03-22,Reparado,0,0,0.0,0,1
7408295,CVB45.BC,2023-03-27,Reparado / Garantía Lab,1,1,5.0,5,0
7408295,CVB45.BC,2023-05-07,Reparado / Garantía Lab,2,2,41.0,46,1
7408295,CVB45.BC,2023-05-12,Reparado / Garantía Lab,3,3,5.0,51,1
7408295,CVB45.BC,2023-05-17,Reparado / Garantía Lab,4,4,5.0,56,0
7408296,CVB45.BC,2021-06-16,Reparado,0,0,0.0,0,0
7408296,CVB45.BC,2022-07-05,Reparado / Garantía Lab,0,0,384.0,384,0
7408297,CVB45.BC,2021-05-13,Reparado,0,0,0.0,0,1
7408297,CVB45.BC,2021-06-10,Reparado / Garantía Lab,1,1,28.0,28,1
7408297,CVB45.BC,2021-06-30,Reparado,2,2,20.0,48,0
7408297,CVB45.BC,2023-08-31,Reparado / Garantía Lab,0,0,792.0,840,0
7408299,CVB45.BC,2021-02-12,Reparado,0,0,0.0,0,0
7408300,CVB45.BC,2021-01-25,Reparado,0,0,0.0,0,0
7408300,CVB45.BC,2023-04-19,Reparado / Garantía Lab,0,0,814.0,814,1
7408300,CVB45.BC,2023-04-26,Reparado / Garantía Lab,1,1,7.0,821,0
7408300,CVB45.BC,2025-09-16,Reparado / Garantía Lab,0,0,874.0,1695,0
7408301,CVB45.BC,2021-10-02,Reparado,0,0,0.0,0,0
7408303,CVB45.BC,2021-08-10,Reparado,0,0,0.0,0,0
7408303,CVB45.BC,2022-12-23,POD Reparado,0,0,500.0,500,0
7408305,CVB45.BC,2021-04-21,Reparado,0,0,0.0,0,0
7408306,CVB45.BC,2025-08-26,Reparado,0,0,0.0,0,0
7408307,CVB45.BC,2021-12-14,Reparado,0,0,0.0,0,0
7408307,CVB45.BC,2024-09-13,Reparado / Garantía Lab,0,0,1004.0,1004,0
7408308,CVB45.BC,2023-11-21,POD Reparado,0,0,0.0,0,0
7408309,CVB45.BC,2022-01-12,Reparado,0,0,0.0,0,0
7408310,CVB45.BC,2024-02-13,Reparado,0,0,0.0,0,0
7408310,CVB45.BC,2024-10-10,Reparado / Garantía Lab,0,1,240.0,240,0
7408311,CVB45.BC,2023-07-03,Reparado,0,0,0.0,0,0
7408311,CVB45.BC,2025-09-17,Reparado / Garantía Lab,0,0,807.0,807,0
7408312,CVB45.BC,2022-01-22,Reparado,0,0,0.0,0,0
7408312,CVB45.BC,2024-09-11,Reparado / Garantía Lab,0,0,963.0,963,0
7408314,CVB45.BC,2023-01-13,Reparado,0,0,0.0,0,0
7408314,CVB45.BC,2024-10-28,Reparado / Garantía Lab,0,0,654.0,654,0
7408316,CVB45.BC,2021-03-13,Reparado,0,0,0.0,0,0
7408316,CVB45.BC,2025-09-24,Reparado / Garantía Lab,0,0,1656.0,1656,0
7408316,CVB45.BC,2025-10-27,Reparado / Garantía Lab,1,1,33.0,1689,0
7408318,CVB45.BC,2021-05-17,Reparado,0,0,0.0,0,0
7408318,CVB45.BC,2024-05-29,Reparado / Garantía Lab,0,0,1108.0,1108,0
7408318,CVB45.BC,2025-02-24,Reparado / Garantía Lab,0,1,271.0,1379,0
7408319,CVB45.BC,2020-12-16,Reparado,0,0,0.0,0,0
7408319,CVB45.BC,2021-10-30,Reparado / Garantía Lab,0,1,318.0,318,0
7408319,CVB45.BC,2022-03-29,Reparado / Garantía Lab,1,1,150.0,468,0
7408319,CVB45.BC,2022-07-22,Reparado / Garantía Lab,1,2,115.0,583,0
7408319,CVB45.BC,2025-09-05,Reparado / Garantía Lab,0,0,1141.0,1724,0
7408320,CVB45.BC,2022-12-16,Reparado,0,0,0.0,0,0
7408321,CVB45.BC,2021-09-27,Reparado,0,0,0.0,0,0
7408321,CVB45.BC,2023-01-11,Reparado / Garantía Lab,0,0,471.0,471,0
7408322,CVB45.BC,2021-01-21,Reparado,0,0,0.0,0,0
7408322,CVB45.BC,2022-11-28,Reparado / Garantía Lab,0,0,676.0,676,0
7408324,CVB45.BC,2021-03-11,Reparado,0,0,0.0,0,0
7408325,CVB45.BC,2025-11-26,Reparado / Garantía Lab,0,0,0.0,0,0
7408326,CVB45.BC,2022-01-28,Reparado,0,0,0.0,0,0
7408327,CVB45.BC,2022-11-07,Reparado,0,0,0.0,0,0
7408327,CVB45.BC,2025-09-30,Reparado / Garantía Lab,0,0,1058.0,1058,1
7408327,CVB45.BC,2025-10-06,Reparado / Garantía Lab,1,1,6.0,1064,0
7408328,CVB45.BC,2021-08-11,Reparado,0,0,0.0,0,0
7408328,CVB45.BC,2021-11-22,Reparado / Garantía Lab,1,1,103.0,103,0
7408328,CVB45.BC,2024-09-13,Reparado / Garantía Lab,0,0,1026.0,1129,0
7408329,CVB45.BC,2020-11-27,Reparado,0,0,0.0,0,0
7408329,CVB45.BC,2025-08-22,Reparado / Garantía Lab,0,0,1729.0,1729,0
7408330,CVB45.BC,2022-08-12,Reparado,0,0,0.0,0,0
7408330,CVB45.BC,2022-11-08,Reparado / Garantía Lab,1,1,88.0,88,0
7408330,CVB45.BC,2025-09-30,Reparado / Garantía Lab,0,0,1057.0,1145,0
7408331,CVB45.BC,2021-01-18,Reparado,0,0,0.0,0,0
7408332,CVB45.BC,2021-06-30,Reparado,0,0,0.0,0,0
7408333,CVB45.BC,2021-08-28,Reparado,0,0,0.0,0,0
7408333,CVB45.BC,2025-08-29,Reparado / Garantía Lab,0,0,1462.0,1462,0
7408334,CVB45.BC,2021-11-11,Reparado,0,0,0.0,0,0
7408334,CVB45.BC,2024-07-03,Reparado / Garantía Lab,0,0,965.0,965,0
7408334,CVB45.BC,2024-10-24,Reparado / Garantía Lab,1,1,113.0,1078,0
7408334,CVB45.BC,2025-01-08,Reparado / Garantía Lab,1,2,76.0,1154,0
7408335,CVB45.BC,2021-01-12,Reparado,0,0,0.0,0,0
7408335,CVB45.BC,2021-11-12,Reparado / Garantía Lab,0,1,304.0,304,0
7408335,CVB45.BC,2022-11-10,Reparado / Garantía Lab,0,1,363.0,667,0
7408336,CVB45.BC,2025-04-02,Reparado,0,0,0.0,0,0
7408337,CVB45.BC,2021-02-08,Reparado,0,0,0.0,0,0
7408337,CVB45.BC,2021-08-06,Reparado / Garantía Lab,1,1,179.0,179,0
7408337,CVB45.BC,2021-12-21,Reparado / Garantía Lab,1,2,137.0,316,0
7408338,CVB45.BC,2021-06-07,Reparado,0,0,0.0,0,0
7408338,CVB45.BC,2021-08-06,Reparado / Garantía Lab,1,1,60.0,60,0
7408339,CVB45.BC,2022-12-20,Reparado,0,0,0.0,0,0
7408340,CVB45.BC,2021-08-06,Reparado,0,0,0.0,0,0
7408341,CVB45.BC,2022-04-04,Reparado,0,0,0.0,0,0
7408341,CVB45.BC,2025-11-04,Reparado / Garantía Lab,0,0,1310.0,1310,0
7408342,CVB45.BC,2021-12-22,Reparado,0,0,0.0,0,0
7408342,CVB45.BC,2022-08-08,Reparado / Garantía Lab,0,1,229.0,229,0
7408343,CVB45.BC,2021-02-24,Reparado,0,0,0.0,0,0
7408343,CVB45.BC,2022-09-29,Reparado / Garantía Lab,0,0,582.0,582,0
7408343,CVB45.BC,2025-06-17,Reparado / Garantía Lab,0,0,992.0,1574,0
7408344,CVB45.BC,2022-01-12,Reparado,0,0,0.0,0,0
7408344,CVB45.BC,2025-10-15,Reparado / Garantía Lab,0,0,1372.0,1372,0
7408346,CVB45.BC,2023-05-30,Reparado,0,0,0.0,0,0
7408346,CVB45.BC,2025-05-06,Reparado / Garantía Lab,0,0,707.0,707,0
7408348,CVB45.BC,2023-05-12,Reparado,0,0,0.0,0,0
7408348,CVB45.BC,2025-08-05,POD Reparado,0,0,816.0,816,0
7408349,CVB45.BC,2021-04-23,Reparado,0,0,0.0,0,0
7408349,CVB45.BC,2023-07-17,Reparado / Garantía Lab,0,0,815.0,815,0
7408350,CVB45.BC,2021-02-16,Reparado,0,0,0.0,0,0
7408351,CVB45.BC,2021-09-30,Reparado,0,0,0.0,0,0
