id,Ingreso,Modelo,Serie,OS,PPU,Falla_Indicada,Estado,Salida,Solucion_Comentario,Estado_normalizado
12610,2025-03-17,CVB45.BC,7406375,IM5685776,SKWD42,QR,Reparado/Garantía Lab,2025-03-18,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12595,2025-03-17,CVB45.BC,7407088,IM5703576,S/P,QR,Reparado/Garantía Lab,2025-03-18,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12606,2025-03-17,CVB45.BC,7407096,IM5709110,FLXT88,FIJAR IDE,Reparado,2025-03-18,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12600,2025-03-17,CVB45.BC,7408070,IM5658664,RYJG93,QR,Reparado/Garantía Lab,2025-03-18,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12601,2025-03-17,CVB45.BC,7408279,IM5705500,CJRD15,CARCASA,Reparado/Garantía Lab,2025-03-18,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12596,2025-03-17,CVB45.BC,7419412,RF5705507,S/P,POD,PoD Reparado,2025-05-02,"Cambio Front Mask, Display, Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12593,2025-03-17,CVB45.BC,7419470,IM5652758,PFTW50,QR,Reparado/Garantía Lab,2025-03-18,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12629,2025-03-18,CVB35.BC,7203340,S/O,S/P,ETHERNET,Reparado/Garantía Lab,2025-04-28,"Flasheo Procesador, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12619,2025-03-18,CVB35.BC,7203473,IM5706623,SKPK20,HORA,Reparado/Garantía Lab,2025-03-19,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12620,2025-03-18,CVB35.BC,7204586,IM5709508,SKWD59,NO INICIA,Reparado/Garantía Lab,2025-03-19,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12628,2025-03-18,CVB45.BC,7401042,IM5713022,SPRY62,Intermitente,Reparado/Garantía Lab,2025-03-19,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12626,2025-03-18,CVB45.BC,7402492,IM5709183,LZPT59,Mantencion,Reparado/Garantía Lab,2025-03-19,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12625,2025-03-18,CVB45.BC,7403857,IM5712433,LZPT59,QR,Reparado/Garantía Lab,2025-03-19,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12622,2025-03-18,CVB45.BC,7404921,S/O,S/P,DISPLAY,Reparado/Garantía Lab,2025-03-20,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12627,2025-03-18,CVB45.BC,7405863,IM5711482,SHXB26,QR,Reparado/Garantía Lab,2025-03-19,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12621,2025-03-18,CVB45.BC,7406497,IM5721678,SLPB92,QR,Reparado/Garantía Lab,2025-03-19,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12624,2025-03-18,CVB45.BC,7420448,IM5717727,LZRB94,FIJAR IDE,Reparado,2025-03-19,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12623,2025-03-18,CVB45.BC,7519056,S/O,S/P,MIFARE,Reparado/Garantía Lab,2025-03-24,Cambio EMV: 27130029930 / Serie Antigua: 27130012468,Reparado / Garantía Lab
12639,2025-03-20,CVB35.BC,7203580,IM5729545,SRTH17,NO INICIA,Reparado/Garantía Lab,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12631,2025-03-20,CVB35.BC,7203588,IM5727632,SKPS10,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12654,2025-03-20,CVB35.BC,7203820,IM5736592,FTXV51,NO INICIA,Reparado/Garantía Lab,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12634,2025-03-20,CVB35.BC,7204003,IM5736562,SDGY39,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12656,2025-03-20,CVB35.BC,7204345,S/O,S/P,QR,Reparado/Garantía Lab,2025-03-24,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12651,2025-03-20,CVB35.BC,7204463,IM5730339,FLXT27,TORNIQUETE,Reparado,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12647,2025-03-20,CVB35.BC,7204560,IM5748279,FLXP90,Mantencion,Reparado/Garantía Lab,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12645,2025-03-20,CVB35.BC,7204586,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-23,Cambio Lector QR E9194218 / Nuevo: E9715477,Reparado / Garantía Lab
12642,2025-03-20,CVB45.BC,7402639,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-24,Cambio Lector QR E9194572 / Nuevo: E9728177,Reparado / Garantía Lab
12635,2025-03-20,CVB45.BC,7402706,IM5719345,GSBC96,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12633,2025-03-20,CVB45.BC,7403027,S/O,S/P,QR,Reparado/Garantía Lab,2025-03-31,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12649,2025-03-20,CVB45.BC,7403073,IM5735023,FLXS92,FIJAR IDE,Reparado,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12638,2025-03-20,CVB45.BC,7403161,IM5748380,FLXR49,FIJAR IDE,Reparado,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12655,2025-03-20,CVB45.BC,7403170,IM5694601,SKBJ48,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12630,2025-03-20,CVB45.BC,7403381,IM5732693,SHSV44,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12648,2025-03-20,CVB45.BC,7403613,IM5743258,FLXW58,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12644,2025-03-20,CVB45.BC,7403820,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-24,Cambio Lector QR E9192352 / Nuevo: E9727778,Reparado / Garantía Lab
12641,2025-03-20,CVB45.BC,7403857,S/O,S/P,QR,Reparado/Garantía Lab,2025-04-03,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12643,2025-03-20,CVB45.BC,7403892,S/O,S/P,QR,Reparado/Garantía Lab,2025-03-24,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12636,2025-03-20,CVB45.BC,7404826,IM5722947,SHCV76,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12650,2025-03-20,CVB45.BC,7406375,S/O,S/P,QR,Reparado/Garantía Lab,2025-04-03,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12652,2025-03-20,CVB45.BC,7407222,IM5736680,TBFX15,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12646,2025-03-20,CVB45.BC,7408070,S/O,S/P,QR,Reparado/Garantía Lab,2025-07-07,Cambio Lector QR E9194074 / Nuevo: E9727977,Reparado / Garantía Lab
12653,2025-03-20,CVB45.BC,7418838,RF5730582,FLXR75,POD,PoD Reparado,2025-03-24,"Front Mask, Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12640,2025-03-20,CVB45.BC,7419744,IM5747341,ZFFZ93,QR,Reparado/Garantía Lab,2025-03-21,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12637,2025-03-20,CVB45.BC,7420271,IM5745696,SUDF62,FIJAR IDE,Reparado,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12632,2025-03-20,CVB45.BC,7420502,IM5726523,RWRP74,FIJAR IDE,Reparado,2025-03-21,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12660,2025-03-21,CVB45.BC,7401042,S/O,S/P,FORMATEO,Reparado/Garantía Lab,2025-03-24,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12661,2025-03-21,CVB45.BC,7402453,IM5759563,BJFR10,QR,Reparado/Garantía Lab,2025-03-24,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12657,2025-03-21,CVB45.BC,7404921,S/O,S/P,DISPLAY,Reparado/Garantía Lab,2025-03-27,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12658,2025-03-21,CVB45.BC,7407134,IM5757333,FLXR33,QR,Reparado/Garantía Lab,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12662,2025-03-21,CVB45.BC,7418180,IM5752162,PGBY43,QR,Reparado/Garantía Lab,2025-03-24,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12659,2025-03-21,CVB45.BC,7420009,IM5745697,GCBD13,FIJAR IDE,Reparado,2025-03-24,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12670,2025-03-24,CVB35.BC,7203811,IM5600375,BYFX55,Mantencion,Reparado/Garantía Lab,2025-03-25,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12676,2025-03-24,CVB35.BC,7203820,S/O,S/P,NO INICIA,Reparado/Garantía Lab,2025-03-25,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12663,2025-03-24,CVB45.BC,7400904,IM5703511,S/P,NO INICIA,Reparado/Garantía Lab,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12667,2025-03-24,CVB45.BC,7401261,RF5711469,S/P,POD,PoD Reparado,2025-03-26,"Front Mask, Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12665,2025-03-24,CVB45.BC,7401455,S/O,S/P,NO INICIA,Reparado/Garantía Lab,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12666,2025-03-24,CVB45.BC,7402956,IM5550241,BYFX29,FIJAR IDE,Reparado,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12679,2025-03-24,CVB45.BC,7404099,IM5743553,BJFX18,Mantencion,Reparado/Garantía Lab,2025-03-25,"Formateo Procesador, Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12675,2025-03-24,CVB45.BC,7404679,IM5637768,BJFS21,QR,Reparado/Garantía Lab,2025-07-01,Cambio Lector QR E9186041 / Nuevo: E9727920,Reparado / Garantía Lab
12678,2025-03-24,CVB45.BC,7404977,IM5743072,GCBS56,QR,Reparado,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12673,2025-03-24,CVB45.BC,7405595,IM5746306,PFYC80,QR Sucio,Reparado/Garantía Lab,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12672,2025-03-24,CVB45.BC,7405725,RF5497798,S/P,QR Sucio,Reparado/Garantía Lab,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12677,2025-03-24,CVB45.BC,7407129,IM5598664,FLXS58,MIFARE,Reparado/Garantía Lab,2025-03-25,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12669,2025-03-24,CVB45.BC,7407222,S/O,S/P,QR,Reparado/Garantía Lab,2025-04-01,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12668,2025-03-24,CVB45.BC,7407516,RF5744045,THTC30,POD,PoD Reparado,2025-03-25,"Reparacion Carcasa, Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12674,2025-03-24,CVB45.BC,7408042,IM5508260,PDZS83,QR,Reparado/Garantía Lab,2025-03-25,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12664,2025-03-24,CVB45.BC,7419033,RF5752748,S/P,POD,PoD Reparado,2025-03-27,"Front Mask, Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12671,2025-03-24,CVB45.BC,7419354,IM5745701,PFTW25,FIJAR IDE,Reparado,2025-03-25,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12685,2025-03-25,CVB35.BC,7204003,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-24,Cambio Lector QR E9194153 / Nuevo: E9727779,Reparado / Garantía Lab
12683,2025-03-25,CVB35.BC,7204813,S/O,S/P,SAM,Reparado,2025-03-26,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12680,2025-03-25,CVB45.BC,7401042,S/O,S/P,DISPLAY,Reparado/Garantía Lab,2025-03-26,"Pruebas 24 horas conectado, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12684,2025-03-25,CVB45.BC,7403170,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-24,Cambio Lector QR E9194009 / Nuevo: E9727773,Reparado / Garantía Lab
12681,2025-03-25,CVB45.BC,7403381,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-25,Cambio Lector QR E9192653 / Nuevo: E9827775,Reparado / Garantía Lab
12682,2025-03-25,CVB45.BC,7408419,S/O,TWPD92,QR,Reparado/Garantía Lab,2025-03-26,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12690,2025-03-26,CVB35.BC,7204688,IM5760374,PFXC81,QR,Reparado/Garantía Lab,2025-03-27,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12688,2025-03-26,CVB45.BC,7401455,S/O,S/P,NAND,Reparado/Garantía Lab,2025-03-27,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12689,2025-03-26,CVB45.BC,7403811,IM5777895,RWRP74,QR,Reparado/Garantía Lab,2025-03-27,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12693,2025-03-26,CVB45.BC,7403892,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-24,Cambio Lector QR E9192594 / Nuevo: E9719316,Reparado / Garantía Lab
12686,2025-03-26,CVB45.BC,7404099,S/O,S/P,MIFARE,Reparado/Garantía Lab,2025-03-27,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12691,2025-03-26,CVB45.BC,7405368,RF5777392,SLGS89,QR,Reparado/Garantía Lab,2025-03-27,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12687,2025-03-26,CVB45.BC,7418838,S/O,S/P,BIP,Reparado/Garantía Lab,2025-03-27,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12692,2025-03-26,CVB45.BC,7420231,IM5772486,LZRF11,SAM,Reparado/Garantía Lab,2025-03-27,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12706,2025-03-27,CVB35.BC,7203820,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-23,Cambio Lector QR E9123613 / Nuevo: E9728171,Reparado / Garantía Lab
12699,2025-03-27,CVB35.BC,7203825,IM5784066,TBFX15,QR,Reparado/Garantía Lab,2025-07-01,Cambio Lector QR E9127410 / Nuevo: E9727919,Reparado / Garantía Lab
12702,2025-03-27,CVB35.BC,7204319,IM5772496,FLXF32,BIP,Reparado/Garantía Lab,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12704,2025-03-27,CVB45.BC,7400904,S/O,S/P,NO COMUNICA,Reparado/Garantía Lab,2025-04-07,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12716,2025-03-27,CVB45.BC,7401008,RF5773827,S/P,POD,PoD Reparado,2025-04-04,"Carmbio Carcasas, Vidrio QR, Pruebas Soft MK e Instalacion S.O",POD Reparado
12715,2025-03-27,CVB45.BC,7401042,S/O,S/P,DISPLAY,Reparado/Garantía Lab,2025-03-28,"Display, Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12700,2025-03-27,CVB45.BC,7401045,S/O,ZP,Mantencion,Reparado/Garantía Lab,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12703,2025-03-27,CVB45.BC,7401447,RF5796259,ZP,CARCASA,Reparado/Garantía Lab,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12712,2025-03-27,CVB45.BC,7401462,IM5762556,S/P,POD,PoD Reparado,2025-03-28,"Front Cover, Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12711,2025-03-27,CVB45.BC,7401480,RF5783409,S/P,POD,PoD Reparado,2025-04-01,"Front Cover, Front Mask, Botton Cover, Pruebas Soft MK e Instalacion S.O",POD Reparado
12714,2025-03-27,CVB45.BC,7401483,S/O,S/P,GSM,Reparado,2025-04-02,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12713,2025-03-27,CVB45.BC,7401504,S/O,S/P,Mantencion,Reparado/Garantía Lab,2025-03-31,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12707,2025-03-27,CVB45.BC,7401513,RF5795510,S/P,POD,PoD Reparado,2025-03-28,"Front Cover, Barcode Cover, Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12701,2025-03-27,CVB45.BC,7401688,IM5761054,SVDC83,QR,Reparado/Garantía Lab,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12705,2025-03-27,CVB45.BC,7402770,IM5774320,GCBB78,QR,Reparado/Garantía Lab,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12709,2025-03-27,CVB45.BC,7403723,IM5776517,SKPS49,FIJAR IDE,Reparado,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12698,2025-03-27,CVB45.BC,7406413,IM5694626,SVDF79,QR,Reparado/Garantía Lab,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12697,2025-03-27,CVB45.BC,7406472,RF5784981,TBFT90,POD,PoD Reparado,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12695,2025-03-27,CVB45.BC,7406530,IM5748138,CJRW63,CARCASA,Reparado/Garantía Lab,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12708,2025-03-27,CVB45.BC,7408419,S/O,S/P,QR,Reparado/Garantía Lab,2025-06-27,Cambio Lector QR E9185683 / Nuevo: E9727913,Reparado / Garantía Lab
12710,2025-03-27,CVB45.BC,7418996,S/O,S/P,MIFARE,Reparado,2025-04-01,Cambio EMV: 27130043646 / Serie Antigua: 27130013007,Reparado
12696,2025-03-27,CVB45.BC,7419509,RF5715620,BCBD25,POD,PoD Reparado,2025-05-02,"Cambio Front Mask, Display, Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
12694,2025-03-27,CVB45.BC,7420334,IM5745706,SPVW87,FIJAR IDE,Reparado,2025-03-28,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
12722,2025-03-28,CVB35.BC,7203349,IM5791599,LZPT47,Mantencion,Reparado/Garantía Lab,2025-03-31,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12719,2025-03-28,CVB35.BC,7203940,RF5796297,PFBK94,POD,PoD Reparado,2025-04-04,"Cambio Front Mask, Display, Pruebas Soft MK e Instalacion S.O",POD Reparado
12721,2025-03-28,CVB45.BC,7403593,IM5798372,LDJJ88,QR,Reparado/Garantía Lab,2025-03-31,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12718,2025-03-28,CVB45.BC,7404072,IM5799677,FLXS55,QR,Reparado/Garantía Lab,2025-03-31,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12717,2025-03-28,CVB45.BC,7406457,IM5791174,TWPD94,QR,Reparado/Garantía Lab,2025-03-31,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12720,2025-03-28,CVB45.BC,7418838,S/O,S/P,MIFARE,Reparado/Garantía Lab,2025-04-01,Cambio EMV: 27130030097 / Serie Antigua: 27130011263,Reparado / Garantía Lab
12726,2025-03-31,CVB35.BC,7203570,IM5801852,BJFZ72,Mantencion,Reparado/Garantía Lab,2025-04-01,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12725,2025-03-31,CVB35.BC,7204409,IM5808496,BJFT66,Mantencion,Reparado/Garantía Lab,2025-04-01,"Reconexion IDE, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12723,2025-03-31,CVB45.BC,7401435,IM1435,SHXF18,QR,Reparado/Garantía Lab,2025-04-01,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12724,2025-03-31,CVB45.BC,7402617,IM5802194,BJFH32,QR,Reparado/Garantía Lab,2025-04-01,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
12727,2025-03-31,CVB45.BC,7402633,IM5803705,SKDG40,QR,Reparado/Garantía Lab,2025-04-01,"Reconexion QR, Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
